Organizati,Organiza_1,Monitoring,Monitori_1,Monitori_2,Monitori_3,HUCEightDi,DrainageAr,Drainage_1,Contributi,Contribu_1,LatitudeMe,LongitudeM,SourceMapS,Horizontal,Horizont_1,Horizont_2,Horizont_3,VerticalMe,Vertical_1,VerticalAc,Vertical_2,VerticalCo,Vertical_3,CountryCod,StateCode,CountyCode,AquiferNam,FormationT,AquiferTyp,Constructi,WellDepthM,WellDept_1,WellHoleDe,WellHole_1,ProviderNa,End_Sp_Res,End_Sp_R_1,End_Sp_R_2,End_Sp_R_3,End_Sp_R_4,End_Sp_R_5,End_Sp_R_6,End_Sp_R_7,End_Sp_R_8,End_Sp_R_9,End_Sp_R10,End_Sp_R11,End_Sp_R12,End_Sp_R13,End_Sp_R14,End_Sp_R15,End_Sp_R16,End_Sp_R17,End_Sp_R18,End_Sp_R19,End_Sp_R20,End_Sp_R21,End_Sp_R22,End_Sp_R23,End_Sp_R24,End_Sp_R25,End_Sp_R26,End_Sp_R27,End_Sp_R28,End_Sp_R29,End_Sp_R30,End_Sp_R31,End_Sp_R32,End_Sp_R33,End_Sp_R34,End_Sp_R35,End_Sp_R36,End_Sp_R37,End_Sp_R38,End_Sp_R39,End_Sp_R40,End_Sp_R41,End_Sp_R42,End_Sp_R43,End_Sp_R44,End_Sp_R45,End_Sp_R46,End_Sp_R47,End_Sp_R48,End_Sp_R49,End_Sp_R50,End_Sp_R51,End_Sp_R52,End_Sp_R53,End_Sp_R54,End_Sp_R55,End_Sp_R56,End_Sp_R57,End_Sp_R58,End_Sp_R59,End_Sp_R60,End_Sp_R61,group_coal,group_co_1,HUC12RNG,STATES,Shape_Leng,Shape_Area
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-065-0017,"Right Fork Pine Creek west of Omar, W.Va.",River/Stream,"Right Fork Pine Creek west of Omar, W.Va.",5070101,,,,,37.7556389,-82.0606667,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/21/2000,50701010402,WV,96399.35729,154951787.9
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-065-0018,"Twin Branch southwest of Omar, W.Va.",River/Stream,"Twin Branch southwest of Omar, W.Va.",5070101,,,,,37.7415833,-82.0566389,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/21/2000,50701010402,WV,96399.35729,154951787.9
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-065-0020,"Lower Dempsey Branch at Crystal Block, W.Va.",River/Stream,"Lower Dempsey Branch at Crystal Block, W.Va.",5070101,,,,,37.7074444,-81.9875278,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/21/2000,50701010402,WV,96399.35729,154951787.9
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-065-0021,"Cow Creek southwest of Barnabus, W.Va.",River/Stream,"Cow Creek near its headwaters southwest of Community of Barnabus, Logan County, West Virginia  <**Barnabus WV Topographic Map **>",5070101,,,,,37.7088611,-82.0651388,24000,,,GPS-Unspecified,NAD27,0,ft,,,,Unknown,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5/27/2003,50701010402,WV,96399.35729,154951787.9
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-065-0022,"Island Creek at Wilkinson, W.Va.",River/Stream,"Island Creek at the Community of Wilkinson, Logan County, West Virginia.  <**Logan WV Topographic Map **>",5070101,,,,,37.8312777,-81.9991388,24000,,,GPS-Unspecified,NAD83,0,ft,,,,Unknown,US,54,45,,,,,,,,,STORET,211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-DISSMETAL01 \\Custody_ID: WAPBASE 20470-RANDOM2004-0,Sample,Water,,5/12/2004,15:00:00,EDT,,,,,,,,,,,WAPINST2,,,,,,GRAB01,GRAB01,GRAB01,Unknown,*Non-detect,Copper,Dissolved,,,,,,Actual,,,,,,<3 ug/l,,,,,,,200.7(W),USEPA,,,"Bio-Chem Testing, Inc.",6/3/2004,,,3,ug/l,,STORET,1,5/12/2004,50701010402,WV,96399.35729,154951787.9
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-068-0001,"Fort Branch at Fort Branch, W.Va.",River/Stream,"Fort Branch at Fort Branch, W.Va.",5070101,,,,,37.8533889,-81.9472222,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/22/2000,50701010508,WV,50977.22191,81815424.67
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-068-0003,"Un.Trib. Pine Fork northeast of Ethel, W.Va.",River/Stream,"Unnamed Tributary of Pine Fork northeast of Community of Ethel, Logan County, West Virginia  <**Henlawson WV Topographic Map **>",5070101,,,,,37.8774444,-81.8873888,24000,,,GPS-Unspecified,NAD27,0,ft,,,,Unknown,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5/29/2003,50701010508,WV,50977.22191,81815424.67
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-070-0001,"Righthand  Fork Rum Creek southeast of Hutchinson, W.Va.",River/Stream,"Righthand  Fork Rum Creek southeast of Hutchinson, W.Va.",5070101,,,,,37.8011944,-81.8966667,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/22/2000,50701010507,WV,70681.94242,114129435.2
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-070-0003,"Burgess Branch southeast of Dabney, W.Va.",River/Stream,"Burgess Branch southeast of Community of Dabney, Logan County, West Virginia.  <**  Logan WV Topographic Map **>",5070101,,,,,37.7925472,-81.8979527,24000,,,GPS-Unspecified,NAD83,0,ft,,,,Unknown,US,54,45,,,,,,,,,STORET,211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-FIELD01 \\Custody_ID: WAPBASE 26956-RANDOM2005-0,Field Msr/Obs,Water,,5/3/2005,13:10:00,EDT,,,,,,,,,,,WAPINST2,,YSI Sonde Unit No. 13  WV DEP Tag Number 16542,,,,USEPA,USEPA,USEPA,Unknown,,pH,,8.36,None,,,,Actual,,,,,,,,,,,,,4500-H,APHA,,,,,,,,,,STORET,1,5/3/2005,50701010507,WV,70681.94242,114129435.2
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-071.5-0001,"Camp Branch at Neibert, W.Va.",River/Stream,"Camp Branch at Neibert, W.Va.",5070101,,,,,37.7883889,-81.9386111,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/22/2000,50701010507,WV,70681.94242,114129435.2
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-073.5-0001,"Pine Branch at Earling, W.Va.",River/Stream,"Pine Branch at Earling, W.Va.",5070101,,,,,37.7681389,-81.91525,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/22/2000,50701010507,WV,70681.94242,114129435.2
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-075-0001,"Buffalo Creek in Man, W.Va.",River/Stream,"Buffalo Creek in Man, W.Va.",5070101,,,,,37.7426667,-81.8740833,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/24/2000,50701010505,WV,70903.0604,118509127.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-075-0002,"Buffalo Creek at Lundale, W.Va.",River/Stream,"Buffalo Creek at Lundale, W.Va.",5070101,,,,,37.80275,-81.7505556,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/28/2000,50701010505,WV,70903.0604,118509127.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-075-0003,"Buffalo Creek east of Saunders, W.Va.",River/Stream,"Buffalo Creek east of Saunders, W.Va.",5070101,,,,,37.7994167,-81.6436111,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/30/2000,50701010505,WV,70903.0604,118509127.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-075-0004,"Right Fork Buffalo Creek east of Accoville, W.Va.",River/Stream,"Right Fork Buffalo Creek east of Accoville, W.Va.",5070101,,,,,37.7545833,-81.7910278,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/24/2000,50701010505,WV,70903.0604,118509127.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-075-0005,"Proctor Hollow in Amherstdale, W.Va.",River/Stream,"Proctor Hollow im Amherstdale, W.Va.",5070101,,,,,37.7849722,-81.812,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"8/24/2000, 8/23/2000",50701010505,WV,70903.0604,118509127.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-075-0006,"Robinette Branch at Robinette, W.Va.",River/Stream,"Robinette Branch at Robinette, W.Va.",5070101,,,,,37.7846667,-81.7935,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/28/2000,50701010505,WV,70903.0604,118509127.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-075-0007,"Middle Fork Buffalo Creek at Saunders, W.Va.",River/Stream,"Middle Fork Buffalo Creek at Saunders, W.Va.",5070101,,,,,37.7989722,-81.6661667,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/28/2000,50701010505,WV,70903.0604,118509127.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-076-0001,"Huff Creek at Huff Junction, W.Va.",River/Stream,"Huff Creek at Huff Junction, W.Va.",5070101,,,,,37.7298611,-81.8724444,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/30/2000,50701010504,WV,72656.28391,135820329.3
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-076-0002,"Huff Creek at Davin, W.Va.",River/Stream,"Huff Creek at Davin, W.Va.",5070101,,,,,37.7327222,-81.8256111,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/30/2000,50701010504,WV,72656.28391,135820329.3
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-076-0003,"Huff Creek at Combs Addition, W.Va.",River/Stream,"Huff Creek at Combs Addition, W.Va.",5070101,,,,,37.7307778,-81.8097778,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/30/2000,50701010504,WV,72656.28391,135820329.3
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-077-0001,"Rockhouse Creek at Hensley Heights, W.Va.",River/Stream,"Rockhouse Creek at Hensley Heights, W.Va.",5070101,,,,,37.72925,-81.8778333,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/31/2000,50701010506,WV,63584.15341,114177351.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-077-0002,"Oldhouse Branch southwest of Hensley Heights, W.Va.",River/Stream,"Oldhouse Branch southwest of Hensley Heights, W.Va.",5070101,,,,,37.7153056,-81.8967778,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/31/2000,50701010506,WV,63584.15341,114177351.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-077-0003,"Lick Branch southwest of Hensley Heights, W.Va.",River/Stream,"Lick Branch southwest of Hensley Heights, W.Va.",5070101,,,,,37.7120556,-81.9042222,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/31/2000,50701010506,WV,63584.15341,114177351.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-077-0004,"Lefthand Fork Rockhouse Creek southwest of Hensley Heights,",River/Stream,"Lefthand Fork Rockhouse Creek southwest of Hensley Heights,",5070101,,,,,37.7109722,-81.9037222,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/31/2000,50701010506,WV,63584.15341,114177351.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-078-0001,"Right Fork Sandlick Creek southwest of Bruno, W.Va.",River/Stream,"Right Fork Sandlick Creek southwest of Bruno, W.Va.",5070101,,,,,37.6854167,-81.876,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/29/2000,50701010506,WV,63584.15341,114177351.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-080-0001,"Elk Creek at Wylo, W.Va.",River/Stream,"Elk Creek at Wylo, W.Va.",5070101,,,,,37.6760833,-81.8479167,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/29/2000,50701010506,WV,63584.15341,114177351.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-080-0002,"Elk Creek southeast of Man, W.Va.",River/Stream,"Elk Creek above mouth of Sugartree Branch southeast of Town of Man, Logan County, West Virginia.  <**Mallory WV Topographic Map **>",5070101,,,,,37.69725,-81.7816111,24000,,,GPS-Unspecified,NAD27,0,ft,,,,Unknown,US,54,45,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5/29/2003,50701010506,WV,63584.15341,114177351.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-082-0001,"Spice Creek at Verner, W.Va.",River/Stream,"Spice Creek at Verner, W.Va.",5070101,,,,,37.6640833,-81.8480833,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,59,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/29/2000,50701010506,WV,63584.15341,114177351.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-084-0001,"Sylvia Branch west of Verner, W.Va.",River/Stream,"Sylvia Branch west of Verner, W.Va.",5070101,,,,,37.6611111,-81.8662778,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,59,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/29/2000,50701010506,WV,63584.15341,114177351.8
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-088-0001,"Stafford Branch at Gilbert, W.Va.",River/Stream,"Stafford Branch at Gilbert, W.Va.",5070101,,,,,37.6168056,-81.8649722,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,59,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/29/2000,50701010503,WV,69406.81069,125016621.9
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-089-0001,"Browning Creek northwest of Gilbert, W.Va.",River/Stream,"Browning Creek northwest of Gilbert, W.Va.",5070101,,,,,37.6433056,-81.9052222,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,59,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/29/2000,50701010502,WV,55624.02676,76154514.41
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-092-0009,"Suke Creek south of Hanover, W.Va.",River/Stream,"Suke Creek south of Hanover, W.Va.",5070201,,,,,37.53175,-81.9165,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,59,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/11/2000,50702010303,"KY,VA,WV",62521.14347,92872900.88
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-125-0001,"Sugar Run west of New Richmond, W.Va.",River/Stream,"Sugar Run west of New Richmond, W.Va.",5070201,,,,,37.4083611,-81.5033333,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,47,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/7/2000,50702010203,WV,52322.90053,85661363.46
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-134-0007,"Grave Fork at Hotchkiss, W.Va.",River/Stream,"Grave Fork above the Community of Hotchkiss, Raleigh County, West Virginia.Â¶<** Lester  WV Topographic Map **>",5070101,,,,,37.6758333,-81.3686111,24000,,,GPS-Unspecified,NAD27,0,ft,,,,Unknown,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8/30/2000,50701010102,WV,60492.94262,91591895.69
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-134-0008,"Un.Trib. Richardson Branch southwest of Lester, W.Va.",River/Stream,"Unnamed Tributary at Mile Point 1.1 of Richardson Branch above ATV ford southwest of Town of Lester, Raleigh County, West Virginia.  <**Lester WV Topographic Map **>",5070101,,,,,37.7147222,-81.3410555,2400,,,GPS-Unspecified,NAD83,0,ft,,,,Unknown,US,54,81,,,,,,,,,STORET,211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-FIELD01 \\Custody_ID: WAPBASE 20461-RANDOM2004-0,Field Msr/Obs,Water,,5/3/2004,14:40:00,EDT,,,,,,,,,,,WAPINST2,,,,,,USEPA,USEPA,USEPA,Unknown,,pH,,5.67,None,,,,Actual,,,,,,,,,,,,,4500-H,APHA,,,,,,,,,,STORET,1,5/3/2004,50701010102,WV,60492.94262,91591895.69
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-137-0001,"Devils Fork at Amigo, W.Va.",River/Stream,"Devils Fork at Amigo, W.Va.",5070101,,,,,37.597,-81.3203056,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/7/2000,50701010103,WV,77254.11932,106370565.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-137-0002,"Bluff Fork south of Madeline, W.Va.",River/Stream,"Bluff Fork south of Madeline, W.Va.",5070101,,,,,37.5466944,-81.2657222,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/11/2000,50701010103,WV,77254.11932,106370565.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-137-0003,"Wiley Spring Branch south of Madeline, W.Va.",River/Stream,"Wiley Spring Branch south of Madeline, W.Va.",5070101,,,,,37.5541944,-81.2590833,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/11/2000,50701010103,WV,77254.11932,106370565.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-137-0004,"Wiley Spring Branch southwest of Odd, W.Va.",River/Stream,"Wiley Spring Branch above a ford above mouth of Spring Branch southwest of Community of Odd, Raleigh County, West Virginia.  <**Odd WV Topographic Map **>",5070101,,,,,37.5648888,-81.2347222,24000,,,GPS-Unspecified,NAD27,0,ft,,,,Unknown,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6/6/2003,50701010103,WV,77254.11932,106370565.4
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-138-0001,"Winding Gulf north of Amigo, W.Va.",River/Stream,"Winding Gulf north of Amigo, W.Va.",5070101,,,,,37.6045556,-81.3226667,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/6/2000,50701010101,WV,61131.24433,142039883
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-138-0002,"Winding Gulf north of Helen, W.Va.",River/Stream,"Winding Gulf north of Helen, W.Va.",5070101,,,,,37.6402222,-81.3156389,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/11/2000,50701010101,WV,61131.24433,142039883
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-138-0003,"Winding Gulf at Hotcoal, W.Va.",River/Stream,"Winding Gulf at Hotcoal, W.Va.",5070101,,,,,37.6950833,-81.2503333,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/7/2000,50701010101,WV,61131.24433,142039883
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-138-0004,"Mullens Branch at Stotesbury, W.Va.",River/Stream,"Mullens Branch at Stotesbury, W.Va.",5070101,,,,,37.6809444,-81.2895833,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/11/2000,50701010101,WV,61131.24433,142039883
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-139-0001,"Stonecoal Creek north of Amigo, W.Va.",River/Stream,"Stonecoal Creek north of Amigo, W.Va.",5070101,,,,,37.6026944,-81.3214722,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/6/2000,50701010101,WV,61131.24433,142039883
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-139-0002,"Stonecoal Creek west of Eastgulf, W.Va.",River/Stream,"Stonecoal Creek west of Eastgulf, W.Va.",5070101,,,,,37.6298611,-81.2963333,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/11/2000,50701010101,WV,61131.24433,142039883
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-139-0003,"Tommy Creek at Rhodell, W.Va.",River/Stream,"Tommy Creek at Rhodell, W.Va.",5070101,,,,,37.6078889,-81.3031111,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/7/2000,50701010101,WV,61131.24433,142039883
211WVOWR,"WV Div of Environmental Protection, Office of Water Resource",211WVOWR-OG-139-0004,"Farley Branch at Killarney, W.Va.",River/Stream,"Farley Branch at Killarney, W.Va.",5070101,,,,,37.6283611,-81.2773889,24000,,,GPS-Unspecified,NAD27,,,,,,,US,54,81,,,,,,,,,STORET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,9/11/2000,50701010101,WV,61131.24433,142039883
